"Date";"Open";"High";"Low";"Close";"Currency"
"2018-12-18";1.1348;1.1403;1.1338;1.1361;"USD"
"2018-12-17";1.1308;1.136;1.1303;1.1347;"USD"
"2018-12-14";1.1364;1.1374;1.1269;1.1308;"USD"
"2018-12-13";1.1368;1.1394;1.1332;1.1358;"USD"
"2018-12-12";1.1318;1.1387;1.1315;1.1369;"USD"
"2018-12-11";1.1357;1.1401;1.1306;1.1319;"USD"
"2018-12-10";1.1386;1.1443;1.135;1.1358;"USD"
"2018-12-07";1.1377;1.1423;1.1361;1.1386;"USD"
"2018-12-06";1.1344;1.1413;1.1322;1.1379;"USD"
"2018-12-05";1.1342;1.1361;1.1317;1.1343;"USD"
"2018-12-04";1.1356;1.1419;1.1321;1.1343;"USD"
"2018-12-03";1.132;1.1381;1.132;1.1354;"USD"
"2018-11-30";1.1396;1.1401;1.1305;1.132;"USD"
"2018-11-29";1.1365;1.1402;1.1348;1.1394;"USD"
"2018-11-28";1.1288;1.1387;1.1267;1.1367;"USD"
"2018-11-27";1.1328;1.1345;1.1278;1.1293;"USD"
"2018-11-26";1.1339;1.1383;1.1324;1.1327;"USD"
"2018-11-23";1.1402;1.1421;1.1327;1.1339;"USD"
"2018-11-22";1.1386;1.1434;1.1381;1.1403;"USD"
"2018-11-21";1.1372;1.1424;1.1365;1.1384;"USD"
"2018-11-20";1.1454;1.1474;1.1359;1.1369;"USD"
"2018-11-19";1.1418;1.1464;1.1394;1.1455;"USD"
"2018-11-16";1.1328;1.1421;1.1321;1.1418;"USD"
"2018-11-15";1.1309;1.1361;1.1275;1.1332;"USD"
"2018-11-14";1.1292;1.1347;1.1263;1.1312;"USD"
"2018-11-13";1.1219;1.1295;1.1217;1.1289;"USD"
"2018-11-12";1.1336;1.1336;1.1216;1.122;"USD"
"2018-11-09";1.1362;1.137;1.1319;1.1336;"USD"
"2018-11-08";1.1427;1.1446;1.1353;1.1364;"USD"
"2018-11-07";1.1428;1.1501;1.1398;1.1425;"USD"
"2018-11-06";1.1408;1.144;1.1393;1.1426;"USD"
"2018-11-05";1.1387;1.1424;1.1356;1.1407;"USD"
"2018-11-02";1.1409;1.1458;1.1373;1.1387;"USD"
"2018-11-01";1.1313;1.1425;1.1308;1.141;"USD"
"2018-10-31";1.1343;1.1361;1.1302;1.1312;"USD"
"2018-10-30";1.1373;1.1388;1.1341;1.1346;"USD"
"2018-10-29";1.1403;1.1417;1.1361;1.1374;"USD"
"2018-10-26";1.1375;1.1421;1.1336;1.1403;"USD"
"2018-10-25";1.1393;1.1432;1.1357;1.1377;"USD"
"2018-10-24";1.1473;1.1477;1.1381;1.1394;"USD"
"2018-10-23";1.1464;1.1491;1.144;1.147;"USD"
"2018-10-22";1.1514;1.1551;1.1457;1.1466;"USD"
"2018-10-19";1.1455;1.1535;1.1434;1.1514;"USD"
"2018-10-18";1.1502;1.1527;1.1449;1.1453;"USD"
"2018-10-17";1.1574;1.1585;1.1497;1.1502;"USD"
"2018-10-16";1.1582;1.1622;1.1565;1.1577;"USD"
"2018-10-15";1.156;1.1606;1.1542;1.158;"USD"
"2018-10-12";1.1592;1.1611;1.1536;1.156;"USD"
"2018-10-11";1.1522;1.16;1.152;1.1596;"USD"
"2018-10-10";1.149;1.1546;1.148;1.152;"USD"
"2018-10-09";1.1491;1.1503;1.1433;1.1493;"USD"
"2018-10-08";1.1522;1.153;1.1461;1.1493;"USD"
"2018-10-05";1.1514;1.1544;1.1484;1.1522;"USD"
"2018-10-04";1.1479;1.1541;1.1463;1.1516;"USD"
"2018-10-03";1.1547;1.1595;1.1465;1.148;"USD"
"2018-10-02";1.158;1.1582;1.1505;1.1548;"USD"
"2018-10-01";1.1604;1.1624;1.1563;1.1578;"USD"
"2018-09-28";1.1641;1.1652;1.157;1.1604;"USD"
"2018-09-27";1.174;1.1759;1.1639;1.1643;"USD"
"2018-09-26";1.1768;1.1799;1.1726;1.1742;"USD"
"2018-09-25";1.1749;1.1793;1.1731;1.1766;"USD"
"2018-09-24";1.1748;1.1816;1.1724;1.1748;"USD"
"2018-09-21";1.1778;1.1804;1.1735;1.1748;"USD"
"2018-09-20";1.1675;1.1785;1.1669;1.1779;"USD"
"2018-09-19";1.1668;1.1716;1.165;1.1672;"USD"
"2018-09-18";1.1683;1.1724;1.1652;1.1669;"USD"
"2018-09-17";1.1622;1.17;1.1621;1.1684;"USD"
"2018-09-14";1.1689;1.1723;1.1621;1.1622;"USD"
"2018-09-13";1.1625;1.1702;1.1609;1.169;"USD"
"2018-09-12";1.1604;1.1648;1.157;1.1626;"USD"
"2018-09-11";1.1592;1.1644;1.1566;1.1606;"USD"
"2018-09-10";1.1553;1.1616;1.1526;1.1594;"USD"
"2018-09-07";1.1624;1.165;1.155;1.1553;"USD"
"2018-09-06";1.1631;1.166;1.1606;1.1623;"USD"
"2018-09-05";1.1582;1.1641;1.1543;1.1629;"USD"
"2018-09-04";1.1618;1.1629;1.153;1.1583;"USD"
"2018-09-03";1.1603;1.1628;1.1589;1.162;"USD"
"2018-08-31";1.167;1.169;1.1585;1.1603;"USD"
"2018-08-30";1.1709;1.1719;1.1643;1.1669;"USD"
"2018-08-29";1.1697;1.1711;1.1652;1.1708;"USD"
"2018-08-28";1.168;1.1733;1.1663;1.1695;"USD"
"2018-08-27";1.1622;1.1695;1.1596;1.1678;"USD"
"2018-08-24";1.1542;1.164;1.1535;1.1622;"USD"
"2018-08-23";1.1597;1.1601;1.153;1.1543;"USD"
"2018-08-22";1.1572;1.1623;1.1554;1.1599;"USD"
"2018-08-21";1.1482;1.1602;1.1481;1.157;"USD"
"2018-08-20";1.1438;1.1486;1.1396;1.1483;"USD"
"2018-08-17";1.1377;1.1446;1.1366;1.1438;"USD"
"2018-08-16";1.1344;1.1409;1.1337;1.1378;"USD"
"2018-08-15";1.1345;1.1356;1.1301;1.1346;"USD"
"2018-08-14";1.1409;1.1429;1.1332;1.1343;"USD"
"2018-08-13";1.1412;1.1434;1.1365;1.141;"USD"
"2018-08-10";1.1527;1.1538;1.1387;1.1412;"USD"
"2018-08-09";1.1611;1.1621;1.1525;1.1525;"USD"
"2018-08-08";1.1599;1.1628;1.1574;1.1609;"USD"
"2018-08-07";1.1554;1.1609;1.1549;1.16;"USD"
"2018-08-06";1.1567;1.157;1.153;1.1555;"USD"
"2018-08-03";1.1586;1.161;1.1559;1.1567;"USD"
"2018-08-02";1.166;1.1668;1.1583;1.1585;"USD"
"2018-08-01";1.1691;1.1701;1.1658;1.1662;"USD"
"2018-07-31";1.1704;1.1746;1.1687;1.169;"USD"
"2018-07-30";1.1656;1.1721;1.1648;1.1706;"USD"
"2018-07-27";1.1643;1.1665;1.1622;1.1656;"USD"
"2018-07-26";1.1729;1.1744;1.1641;1.1643;"USD"
"2018-07-25";1.1687;1.174;1.1664;1.1728;"USD"
"2018-07-24";1.1692;1.1718;1.1656;1.1684;"USD"
"2018-07-23";1.1722;1.1751;1.1681;1.1693;"USD"
"2018-07-20";1.1642;1.174;1.1627;1.1722;"USD"
"2018-07-19";1.1638;1.1676;1.1576;1.1643;"USD"
"2018-07-18";1.1661;1.1666;1.1603;1.1641;"USD"
"2018-07-17";1.1712;1.1745;1.165;1.1663;"USD"
"2018-07-16";1.1684;1.1726;1.1676;1.1711;"USD"
"2018-07-13";1.1672;1.1688;1.1614;1.1684;"USD"
"2018-07-12";1.1678;1.1697;1.165;1.167;"USD"
"2018-07-11";1.1745;1.1758;1.1665;1.1674;"USD"
"2018-07-10";1.1752;1.1764;1.1692;1.1744;"USD"
"2018-07-09";1.1744;1.1791;1.1732;1.1732;"USD"
"2018-07-06";1.1691;1.1767;1.168;1.1744;"USD"
"2018-07-05";1.1658;1.1722;1.1649;1.1692;"USD"
"2018-07-04";1.1658;1.1683;1.163;1.1657;"USD"
"2018-07-03";1.1639;1.1674;1.1621;1.1661;"USD"
"2018-07-02";1.1683;1.1683;1.1591;1.1641;"USD"
"2018-06-29";1.157;1.1691;1.1559;1.1683;"USD"
"2018-06-28";1.1555;1.1599;1.1527;1.1568;"USD"
"2018-06-27";1.1649;1.1674;1.1542;1.1554;"USD"
"2018-06-26";1.1705;1.1721;1.1636;1.1648;"USD"
"2018-06-25";1.1656;1.1715;1.1628;1.1704;"USD"
"2018-06-22";1.1605;1.1677;1.1601;1.1656;"USD"
"2018-06-21";1.1575;1.1635;1.151;1.1603;"USD"
"2018-06-20";1.1589;1.1602;1.1541;1.1577;"USD"
"2018-06-19";1.1623;1.1645;1.1531;1.1588;"USD"
"2018-06-18";1.1608;1.1625;1.1565;1.1623;"USD"
"2018-06-15";1.1567;1.1627;1.1543;1.1608;"USD"
"2018-06-14";1.1791;1.1851;1.1564;1.1568;"USD"
"2018-06-13";1.1745;1.1802;1.1727;1.179;"USD"
"2018-06-12";1.1785;1.1809;1.1735;1.1744;"USD"
"2018-06-11";1.177;1.1822;1.177;1.1784;"USD"
"2018-06-08";1.1799;1.1811;1.1727;1.177;"USD"
"2018-06-07";1.1773;1.1841;1.1772;1.18;"USD"
"2018-06-06";1.1718;1.1797;1.1712;1.1775;"USD"
"2018-06-05";1.1701;1.1732;1.1654;1.172;"USD"
"2018-06-04";1.1659;1.1745;1.1659;1.1699;"USD"
"2018-06-01";1.1692;1.1718;1.162;1.1659;"USD"
"2018-05-31";1.1661;1.1724;1.1643;1.1693;"USD"
"2018-05-30";1.154;1.1677;1.1519;1.1665;"USD"
"2018-05-29";1.1626;1.1641;1.151;1.1541;"USD"
"2018-05-28";1.1644;1.1729;1.1607;1.1624;"USD"
"2018-05-25";1.1721;1.1733;1.1644;1.1644;"USD"
"2018-05-24";1.1697;1.175;1.1691;1.1722;"USD"
"2018-05-23";1.1779;1.179;1.1678;1.1699;"USD"
"2018-05-22";1.1791;1.1829;1.1759;1.178;"USD"
"2018-05-21";1.177;1.1797;1.1717;1.179;"USD"
"2018-05-18";1.1795;1.1824;1.1749;1.177;"USD"
"2018-05-17";1.1808;1.1839;1.1778;1.1793;"USD"
"2018-05-16";1.1838;1.1854;1.1764;1.1806;"USD"
"2018-05-15";1.1927;1.194;1.1822;1.1837;"USD"
"2018-05-14";1.1942;1.1998;1.1926;1.1928;"USD"
"2018-05-11";1.1914;1.1968;1.1891;1.1942;"USD"
"2018-05-10";1.1849;1.1947;1.1844;1.1917;"USD"
"2018-05-09";1.1865;1.1898;1.1823;1.1852;"USD"
"2018-05-08";1.1922;1.194;1.184;1.1864;"USD"
"2018-05-07";1.1963;1.1981;1.1899;1.1923;"USD"
"2018-05-04";1.199;1.1998;1.1912;1.1963;"USD"
"2018-05-03";1.195;1.2008;1.1947;1.1987;"USD"
"2018-05-02";1.1992;1.2032;1.1939;1.1949;"USD"
"2018-05-01";1.2081;1.2086;1.1983;1.1991;"USD"
"2018-04-30";1.213;1.2141;1.2065;1.2079;"USD"
"2018-04-27";1.2103;1.2134;1.2057;1.213;"USD"
"2018-04-26";1.2162;1.2209;1.2096;1.2104;"USD"
"2018-04-25";1.2233;1.2241;1.2161;1.2161;"USD"
"2018-04-24";1.221;1.2246;1.2183;1.2232;"USD"
"2018-04-23";1.2288;1.229;1.2199;1.2208;"USD"
"2018-04-20";1.2346;1.2353;1.2251;1.2288;"USD"
"2018-04-19";1.2374;1.2402;1.2329;1.2345;"USD"
"2018-04-18";1.237;1.2398;1.2344;1.2375;"USD"
"2018-04-17";1.238;1.2414;1.2336;1.2369;"USD"
"2018-04-16";1.233;1.2395;1.2326;1.2381;"USD"
"2018-04-13";1.2329;1.2348;1.2308;1.233;"USD"
"2018-04-12";1.2367;1.2381;1.23;1.2327;"USD"
"2018-04-11";1.2357;1.2396;1.2348;1.2369;"USD"
"2018-04-10";1.2321;1.2377;1.2304;1.2355;"USD"
"2018-04-09";1.2283;1.2331;1.2261;1.2323;"USD"
"2018-04-06";1.2241;1.2291;1.2216;1.2283;"USD"
"2018-04-05";1.228;1.2291;1.2219;1.2242;"USD"
"2018-04-04";1.2272;1.2314;1.2256;1.2277;"USD"
"2018-04-03";1.2306;1.2335;1.2254;1.227;"USD"
"2018-04-02";1.2324;1.2345;1.2284;1.2303;"USD"
"2018-03-30";1.2302;1.2332;1.2294;1.2324;"USD"
"2018-03-29";1.2308;1.2336;1.2284;1.2301;"USD"
"2018-03-28";1.2403;1.2423;1.23;1.2309;"USD"
"2018-03-27";1.2441;1.2476;1.2373;1.2405;"USD"
"2018-03-26";1.2355;1.2463;1.2351;1.2446;"USD"
"2018-03-23";1.2302;1.2373;1.2301;1.2355;"USD"
"2018-03-22";1.234;1.2389;1.2285;1.2304;"USD"
"2018-03-21";1.2242;1.235;1.2241;1.2337;"USD"
"2018-03-20";1.2336;1.2355;1.224;1.2241;"USD"
"2018-03-19";1.229;1.236;1.2259;1.2335;"USD"
"2018-03-16";1.2305;1.2336;1.2262;1.229;"USD"
"2018-03-15";1.2369;1.2385;1.2301;1.2306;"USD"
"2018-03-14";1.2388;1.2413;1.2348;1.2369;"USD"
"2018-03-13";1.2334;1.2409;1.2314;1.2391;"USD"
"2018-03-12";1.2307;1.2347;1.229;1.2336;"USD"
"2018-03-09";1.2311;1.2334;1.2273;1.2307;"USD"
"2018-03-08";1.2412;1.2447;1.2299;1.2312;"USD"
"2018-03-07";1.2406;1.2446;1.2386;1.241;"USD"
"2018-03-06";1.2337;1.2421;1.2329;1.2404;"USD"
"2018-03-05";1.2321;1.2349;1.227;1.2335;"USD"
"2018-03-02";1.2267;1.2337;1.2251;1.2321;"USD"
"2018-03-01";1.2195;1.2272;1.2155;1.2268;"USD"
"2018-02-28";1.2233;1.2242;1.2188;1.2193;"USD"
"2018-02-27";1.2316;1.2347;1.2223;1.2232;"USD"
"2018-02-26";1.2297;1.2355;1.2279;1.2318;"USD"
"2018-02-23";1.2328;1.2337;1.228;1.2297;"USD"
"2018-02-22";1.2283;1.2352;1.226;1.2331;"USD"
"2018-02-21";1.2336;1.2361;1.2282;1.2286;"USD"
"2018-02-20";1.2408;1.2413;1.2321;1.2338;"USD"
"2018-02-19";1.2409;1.2436;1.2369;1.2407;"USD"
"2018-02-16";1.2506;1.2556;1.2395;1.2409;"USD"
"2018-02-15";1.245;1.251;1.2449;1.2507;"USD"
"2018-02-14";1.2351;1.2466;1.2276;1.2451;"USD"
"2018-02-13";1.2293;1.2371;1.2285;1.2353;"USD"
"2018-02-12";1.2251;1.2297;1.2235;1.2292;"USD"
"2018-02-09";1.2247;1.2287;1.2206;1.2251;"USD"
"2018-02-08";1.2266;1.2294;1.2213;1.2248;"USD"
"2018-02-07";1.2377;1.2407;1.2247;1.2265;"USD"
"2018-02-06";1.2366;1.2433;1.2314;1.2378;"USD"
"2018-02-05";1.2458;1.2476;1.2364;1.2368;"USD"
"2018-02-02";1.251;1.2519;1.241;1.2458;"USD"
"2018-02-01";1.2414;1.2523;1.2387;1.2507;"USD"
"2018-01-31";1.2409;1.2475;1.2388;1.2413;"USD"
"2018-01-30";1.2385;1.2454;1.2337;1.2404;"USD"
"2018-01-29";1.2427;1.2433;1.2337;1.2383;"USD"
"2018-01-26";1.2397;1.2493;1.2371;1.2427;"USD"
"2018-01-25";1.2408;1.2535;1.2366;1.2396;"USD"
"2018-01-24";1.2296;1.2415;1.2291;1.2409;"USD"
"2018-01-23";1.2264;1.2307;1.2224;1.2297;"USD"
"2018-01-22";1.222;1.2268;1.2215;1.2262;"USD"
"2018-01-19";1.224;1.2296;1.2215;1.222;"USD"
"2018-01-18";1.2186;1.2266;1.2167;1.2239;"USD"
"2018-01-17";1.2261;1.2324;1.2179;1.2188;"USD"
"2018-01-16";1.2266;1.2284;1.2195;1.2259;"USD"
"2018-01-15";1.22;1.2297;1.2188;1.2264;"USD"
"2018-01-12";1.2032;1.2214;1.203;1.22;"USD"
"2018-01-11";1.1947;1.206;1.193;1.2033;"USD"
"2018-01-10";1.1939;1.2019;1.1924;1.1948;"USD"
"2018-01-09";1.1968;1.1977;1.1917;1.1937;"USD"
"2018-01-08";1.2031;1.2053;1.1957;1.1967;"USD"
"2018-01-05";1.2068;1.2084;1.2012;1.2031;"USD"
"2018-01-04";1.1997;1.2089;1.1997;1.2067;"USD"
"2018-01-03";1.206;1.2068;1.2004;1.2013;"USD"
"2018-01-02";1.2009;1.2083;1.2006;1.2061;"USD"
"2018-01-01";1.2003;1.202;1.1994;1.2006;"USD"
"2017-12-29";1.1944;1.2026;1.1937;1.2003;"USD"
"2017-12-28";1.1887;1.1961;1.1887;1.1943;"USD"
"2017-12-27";1.186;1.191;1.1854;1.1888;"USD"
"2017-12-26";1.187;1.188;1.1846;1.1859;"USD"
"2017-12-25";1.1862;1.1904;1.1845;1.1876;"USD"
"2017-12-22";1.1873;1.1878;1.1819;1.1862;"USD"
"2017-12-21";1.187;1.189;1.1849;1.1876;"USD"
"2017-12-20";1.1841;1.1903;1.1828;1.1872;"USD"
"2017-12-19";1.1781;1.185;1.1777;1.184;"USD"
"2017-12-18";1.1747;1.1834;1.1743;1.1782;"USD"
"2017-12-15";1.178;1.1812;1.1747;1.1747;"USD"
"2017-12-14";1.1825;1.1864;1.177;1.1778;"USD"
"2017-12-13";1.1744;1.1832;1.1729;1.1826;"USD"
"2017-12-12";1.1768;1.1793;1.1718;1.1743;"USD"
"2017-12-11";1.1773;1.1812;1.1764;1.177;"USD"
"2017-12-08";1.1775;1.1778;1.173;1.1773;"USD"
"2017-12-07";1.1797;1.1812;1.1771;1.1773;"USD"
"2017-12-06";1.1826;1.1848;1.1781;1.1798;"USD"
"2017-12-05";1.1865;1.1879;1.1801;1.1825;"USD"
"2017-12-04";1.1896;1.1896;1.183;1.1865;"USD"
"2017-12-01";1.1905;1.1942;1.1851;1.1896;"USD"
"2017-11-30";1.1848;1.1931;1.1809;1.1904;"USD"
"2017-11-29";1.1843;1.1884;1.1819;1.1849;"USD"
"2017-11-28";1.1898;1.192;1.1828;1.1842;"USD"
"2017-11-27";1.1931;1.1962;1.1896;1.19;"USD"
"2017-11-24";1.1851;1.1945;1.1837;1.1931;"USD"
"2017-11-23";1.1822;1.1857;1.1813;1.1849;"USD"
"2017-11-22";1.174;1.1827;1.1732;1.1824;"USD"
"2017-11-21";1.1735;1.1758;1.1713;1.1738;"USD"
"2017-11-20";1.1792;1.1808;1.1725;1.1732;"USD"
"2017-11-17";1.1771;1.1822;1.1765;1.1792;"USD"
"2017-11-16";1.1792;1.1802;1.1758;1.177;"USD"
"2017-11-15";1.1798;1.1861;1.1785;1.179;"USD"
"2017-11-14";1.1666;1.1806;1.1662;1.1799;"USD"
"2017-11-13";1.1643;1.1676;1.1638;1.1668;"USD"
"2017-11-10";1.1665;1.1665;1.1665;1.1665;"USD"
"2017-11-09";1.1595;1.1654;1.1585;1.1642;"USD"
"2017-11-08";1.1587;1.161;1.158;1.1596;"USD"
"2017-11-07";1.1611;1.1617;1.1556;1.1586;"USD"
"2017-11-06";1.1609;1.1624;1.1581;1.1609;"USD"
"2017-11-03";1.166;1.1689;1.16;1.1609;"USD"
"2017-11-02";1.1619;1.1687;1.1614;1.1658;"USD"
"2017-11-01";1.1645;1.1658;1.1606;1.1621;"USD"
"2017-10-31";1.1652;1.1662;1.1624;1.1647;"USD"
"2017-10-30";1.1609;1.166;1.1598;1.165;"USD"
"2017-10-27";1.1651;1.1659;1.1575;1.1609;"USD"
"2017-10-26";1.1814;1.1838;1.1642;1.1652;"USD"
"2017-10-25";1.1763;1.1819;1.1752;1.1812;"USD"
"2017-10-24";1.1749;1.1793;1.1743;1.1761;"USD"
"2017-10-23";1.1783;1.1783;1.1725;1.175;"USD"
"2017-10-20";1.1853;1.1858;1.1764;1.1783;"USD"
"2017-10-19";1.1788;1.1859;1.1768;1.1852;"USD"
"2017-10-18";1.1768;1.1806;1.173;1.1786;"USD"
"2017-10-17";1.1796;1.1802;1.1737;1.1765;"USD"
"2017-10-16";1.1821;1.1821;1.1782;1.1798;"USD"
"2017-10-13";1.183;1.1876;1.1805;1.1821;"USD"
"2017-10-12";1.186;1.1882;1.1827;1.1831;"USD"
"2017-10-11";1.1809;1.187;1.1796;1.1859;"USD"
"2017-10-10";1.1741;1.1825;1.174;1.1807;"USD"
"2017-10-09";1.1731;1.1757;1.172;1.1743;"USD"
"2017-10-06";1.1716;1.1739;1.167;1.1731;"USD"
"2017-10-05";1.1759;1.178;1.17;1.171;"USD"
"2017-10-04";1.1744;1.1788;1.1736;1.1761;"USD"
"2017-10-03";1.1732;1.1775;1.1697;1.1745;"USD"
"2017-10-02";1.1813;1.1813;1.1724;1.1733;"USD"
"2017-09-29";1.1786;1.1832;1.1772;1.1813;"USD"
"2017-09-28";1.1745;1.1804;1.1722;1.1787;"USD"
"2017-09-27";1.1792;1.1797;1.1718;1.1744;"USD"
"2017-09-26";1.1847;1.1863;1.1759;1.1795;"USD"
"2017-09-25";1.1947;1.1947;1.1832;1.1849;"USD"
"2017-09-22";1.1942;1.2005;1.1937;1.1947;"USD"
"2017-09-21";1.1892;1.1954;1.1865;1.1941;"USD"
"2017-09-20";1.1995;1.2034;1.1862;1.1894;"USD"
"2017-09-19";1.1955;1.2006;1.195;1.1993;"USD"
"2017-09-18";1.1946;1.197;1.1916;1.1953;"USD"
"2017-09-15";1.1918;1.1986;1.1902;1.1946;"USD"
"2017-09-14";1.1886;1.1923;1.184;1.192;"USD"
"2017-09-13";1.1967;1.1995;1.1873;1.1885;"USD"
"2017-09-12";1.1953;1.1979;1.1926;1.1966;"USD"
"2017-09-11";1.2037;1.2037;1.1947;1.1952;"USD"
"2017-09-08";1.2023;1.2092;1.2017;1.2037;"USD"
"2017-09-07";1.1918;1.2057;1.1914;1.2024;"USD"
"2017-09-06";1.1916;1.195;1.1904;1.1917;"USD"
"2017-09-05";1.1898;1.1942;1.1868;1.1914;"USD"
"2017-09-04";1.1863;1.1924;1.1863;1.1897;"USD"
"2017-09-01";1.1908;1.1981;1.1851;1.1863;"USD"
"2017-08-31";1.1885;1.1912;1.1824;1.1909;"USD"
"2017-08-30";1.1972;1.1986;1.1881;1.1884;"USD"
"2017-08-29";1.1979;1.207;1.1946;1.1973;"USD"
"2017-08-28";1.1924;1.1986;1.1917;1.198;"USD"
"2017-08-25";1.1801;1.1943;1.1773;1.1924;"USD"
"2017-08-24";1.1808;1.1821;1.1784;1.18;"USD"
"2017-08-23";1.1764;1.1825;1.1741;1.1807;"USD"
"2017-08-22";1.1816;1.1825;1.1745;1.1762;"USD"
"2017-08-21";1.1762;1.1829;1.1731;1.1817;"USD"
"2017-08-18";1.1723;1.1773;1.1708;1.1762;"USD"
"2017-08-17";1.1766;1.1791;1.1663;1.1724;"USD"
"2017-08-16";1.1737;1.178;1.1683;1.1767;"USD"
"2017-08-15";1.1781;1.1793;1.1687;1.1736;"USD"
"2017-08-14";1.1823;1.184;1.1771;1.1782;"USD"
"2017-08-11";1.1772;1.1847;1.1748;1.1823;"USD"
"2017-08-10";1.1761;1.1785;1.1704;1.1773;"USD"
"2017-08-09";1.176;1.1765;1.1689;1.176;"USD"
"2017-08-08";1.1795;1.1825;1.1718;1.1751;"USD"
"2017-08-07";1.1773;1.1814;1.1773;1.1797;"USD"
"2017-08-04";1.187;1.1889;1.1728;1.1773;"USD"
"2017-08-03";1.1858;1.1892;1.183;1.1869;"USD"
"2017-08-02";1.1803;1.1905;1.1795;1.1857;"USD"
"2017-08-01";1.1842;1.1845;1.1787;1.1802;"USD"
"2017-07-31";1.175;1.1846;1.1724;1.1843;"USD"
"2017-07-28";1.1679;1.1765;1.1671;1.175;"USD"
"2017-07-27";1.1736;1.1777;1.165;1.1677;"USD"
"2017-07-26";1.1645;1.1742;1.1614;1.1735;"USD"
"2017-07-25";1.1643;1.1712;1.163;1.1648;"USD"
"2017-07-24";1.1665;1.1683;1.1628;1.1644;"USD"
"2017-07-21";1.163;1.1683;1.162;1.1665;"USD"
"2017-07-20";1.1515;1.1655;1.148;1.1631;"USD"
"2017-07-19";1.1556;1.1558;1.151;1.1516;"USD"
"2017-07-18";1.148;1.1584;1.1473;1.1555;"USD"
"2017-07-17";1.1469;1.1488;1.1435;1.1479;"USD"
"2017-07-14";1.1398;1.1474;1.1392;1.1469;"USD"
"2017-07-13";1.1414;1.1457;1.137;1.1399;"USD"
"2017-07-12";1.1466;1.149;1.1393;1.1413;"USD"
"2017-07-11";1.1401;1.1481;1.1382;1.1467;"USD"
"2017-07-10";1.1402;1.142;1.1382;1.14;"USD"
"2017-07-07";1.1424;1.1441;1.138;1.1402;"USD"
"2017-07-06";1.1353;1.1426;1.1329;1.1423;"USD"
"2017-07-05";1.1347;1.1369;1.1313;1.135;"USD"
"2017-07-04";1.1365;1.1379;1.1337;1.1346;"USD"
"2017-07-03";1.1426;1.1426;1.1355;1.1364;"USD"
"2017-06-30";1.1442;1.1446;1.1393;1.1426;"USD"
"2017-06-29";1.1378;1.1447;1.1375;1.1442;"USD"
"2017-06-28";1.1339;1.139;1.1297;1.1379;"USD"
"2017-06-27";1.1183;1.135;1.1179;1.134;"USD"
"2017-06-26";1.12;1.122;1.1172;1.1181;"USD"
"2017-06-23";1.1154;1.1211;1.1145;1.1193;"USD"
"2017-06-22";1.1167;1.1179;1.1139;1.1153;"USD"
"2017-06-21";1.1135;1.1171;1.1127;1.117;"USD"
"2017-06-20";1.1148;1.1166;1.1119;1.1136;"USD"
"2017-06-19";1.1198;1.1214;1.1144;1.115;"USD"
"2017-06-16";1.1144;1.1202;1.1139;1.1198;"USD"
"2017-06-15";1.1218;1.1231;1.1133;1.1145;"USD"
"2017-06-14";1.1211;1.1297;1.1194;1.1219;"USD"
"2017-06-13";1.1202;1.1225;1.1185;1.1212;"USD"
"2017-06-12";1.1197;1.1234;1.1193;1.1203;"USD"
"2017-06-09";1.1215;1.1238;1.1166;1.1197;"USD"
"2017-06-08";1.1258;1.1269;1.1196;1.1216;"USD"
"2017-06-07";1.1277;1.1283;1.1204;1.1257;"USD"
"2017-06-06";1.1254;1.1284;1.124;1.1278;"USD"
"2017-06-05";1.1281;1.1281;1.1235;1.1256;"USD"
"2017-06-02";1.1214;1.1286;1.1204;1.1281;"USD"
"2017-06-01";1.1243;1.1258;1.1202;1.1212;"USD"
"2017-05-31";1.1185;1.1254;1.1164;1.1244;"USD"
"2017-05-30";1.1165;1.1204;1.111;1.1186;"USD"
"2017-05-29";1.1181;1.1192;1.1161;1.1163;"USD"
"2017-05-26";1.1212;1.1235;1.1161;1.1181;"USD"
"2017-05-25";1.1223;1.1251;1.1194;1.1211;"USD"
"2017-05-24";1.1184;1.1222;1.1168;1.122;"USD"
"2017-05-23";1.1239;1.1268;1.1175;1.1183;"USD"
"2017-05-22";1.1206;1.1264;1.1161;1.1238;"USD"
"2017-05-19";1.1103;1.1213;1.1098;1.1206;"USD"
"2017-05-18";1.116;1.1174;1.1077;1.1102;"USD"
"2017-05-17";1.1081;1.1163;1.108;1.1159;"USD"
"2017-05-16";1.0974;1.1099;1.0974;1.1082;"USD"
"2017-05-15";1.0932;1.0991;1.0922;1.0975;"USD"
"2017-05-12";1.0861;1.0935;1.0856;1.0932;"USD"
"2017-05-11";1.0869;1.0894;1.0839;1.0862;"USD"
"2017-05-10";1.0874;1.0899;1.0854;1.087;"USD"
"2017-05-09";1.0925;1.0936;1.0863;1.0875;"USD"
"2017-05-08";1.0998;1.0998;1.0917;1.0924;"USD"
"2017-05-05";1.0984;1.1001;1.0953;1.0998;"USD"
"2017-05-04";1.0885;1.0989;1.0876;1.0985;"USD"
"2017-05-03";1.0957;1.0957;1.0882;1.0886;"USD"
"2017-05-02";1.0898;1.0935;1.0889;1.0932;"USD"
"2017-05-01";1.0897;1.0924;1.0884;1.0899;"USD"
"2017-04-28";1.0873;1.0949;1.0857;1.0897;"USD"
"2017-04-27";1.0903;1.0934;1.0853;1.0874;"USD"
